digit_ratio,sensitive_word_count,domain_length,count_hyphens,url_length,num_params,count_dots,path_depth,status
-0.6577649728700188,-0.3666460079993605,-0.1865349507298856,-0.5506356641183159,-0.5514425357751344,-0.3089921070089119,0.2664101010438557,-0.6773590236685703,0
1.6818533343291369,-0.3666460079993605,0.1674665112088477,-0.5506356641183159,0.1300804819798807,-0.3089921070089119,-1.046762181784488,0.3724973624982116,1
0.940209622569927,4.462940433672676,2.556976379295298,-0.1245043616864329,0.9649461787297744,2.457086754808852,0.9229962424580276,-0.1524308305851793,1
-0.6577649728700188,-0.3666460079993605,-0.8945378746073523,-0.5506356641183159,-0.8751659692087665,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,0
-0.6577649728700188,-0.3666460079993605,-0.540536412668619,0.3016269407454499,-0.2447571777853776,-0.3089921070089119,-0.390176040370316,-0.1524308305851793,0
-0.6577649728700188,1.2432161392246517,0.2559668766935311,-0.1245043616864329,-0.6366329129945113,-0.3089921070089119,0.2664101010438557,-1.2022872167519612,1
-0.6577649728700188,-0.3666460079993605,-0.806037509122669,-0.5506356641183159,-0.8581278937648912,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,0
2.0896299456056786,-0.3666460079993605,0.5214679731475811,-0.5506356641183159,0.1982327837553822,-0.3089921070089119,-0.390176040370316,0.3724973624982116,1
-0.6577649728700188,-0.3666460079993605,1.1409705315403644,-0.5506356641183159,-0.4662521585557575,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,0
0.1573961567876057,-0.3666460079993605,-0.9830382400920356,3.710677360200513,0.590108518964516,-0.3089921070089119,-1.046762181784488,0.3724973624982116,0
-0.6577649728700188,-0.3666460079993605,0.0789661457241644,-0.5506356641183159,-0.2277191023415022,-0.3089921070089119,0.2664101010438557,-0.1524308305851793,0
1.313787526767026,-0.3666460079993605,-0.4520360471839356,0.7277582431773327,-0.4492140831118821,-0.3089921070089119,-0.390176040370316,-0.6773590236685703,0
-0.53008913328509,-0.3666460079993605,-0.6290367781533023,3.28454605776863,0.232308934643133,-0.3089921070089119,-1.046762181784488,-0.6773590236685703,0
0.0259185552299237,-0.3666460079993605,-0.9830382400920356,-0.5506356641183159,-0.6536709884383867,-0.3089921070089119,-0.390176040370316,-0.6773590236685703,1
-0.6577649728700188,-0.3666460079993605,-0.4520360471839356,-0.5506356641183159,-0.755899441101639,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,0
-0.449978802565134,-0.3666460079993605,0.1674665112088477,-0.5506356641183159,-0.3129094795608791,0.6130341802636761,0.2664101010438557,-0.6773590236685703,1
-0.6577649728700188,-0.3666460079993605,0.0789661457241644,-0.5506356641183159,-0.6536709884383867,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,0
-0.0219392917370715,-0.3666460079993605,-0.0095342197605189,-0.5506356641183159,-0.3299475550047545,-0.3089921070089119,-0.390176040370316,0.3724973624982116,1
-0.6577649728700188,-0.3666460079993605,0.1674665112088477,-0.5506356641183159,-0.6025567621067606,-0.3089921070089119,-0.390176040370316,-0.6773590236685703,1
0.9121749805446654,-0.3666460079993605,-0.1865349507298856,-0.5506356641183159,-0.7218232902138881,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,0
-0.6577649728700188,-0.3666460079993605,-0.6290367781533023,0.3016269407454499,-0.1084525742343745,-0.3089921070089119,0.2664101010438557,0.8974255555816025,0
-0.6577649728700188,-0.3666460079993605,-0.4520360471839356,1.1538895456092155,-0.0573383479027484,-0.3089921070089119,-0.390176040370316,-0.1524308305851793,0
0.4019444956848934,-0.3666460079993605,-0.8945378746073523,-0.5506356641183159,-0.5003283094435083,-0.3089921070089119,-0.390176040370316,0.3724973624982116,1
-0.6577649728700188,-0.3666460079993605,-0.4520360471839356,0.7277582431773327,-0.3640237058925052,-0.3089921070089119,-1.046762181784488,-0.1524308305851793,0
0.351482140039421,4.462940433672676,2.556976379295298,-0.1245043616864329,0.9649461787297744,2.457086754808852,0.9229962424580276,-0.1524308305851793,1
