digit_ratio,sensitive_word_count,domain_length,count_hyphens,url_length,num_params,count_dots,path_depth,status
0.2637215215255566,-0.3666460079993605,-0.6290367781533023,-0.5506356641183159,-0.7899755919893897,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,0
0.0259185552299237,-0.3666460079993605,0.1674665112088477,-0.5506356641183159,-0.6536709884383867,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,1
0.4776380291531009,-0.3666460079993605,-0.1865349507298856,-0.5506356641183159,-0.7047852147700128,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,0
0.2468650612622223,-0.3666460079993605,0.0789661457241644,-0.5506356641183159,0.2152708591992576,-0.3089921070089119,0.9229962424580276,0.3724973624982116,1
-0.6577649728700188,-0.3666460079993605,2.645476744779981,2.0061521504729813,0.3004612364186345,-0.3089921070089119,-0.390176040370316,-0.6773590236685703,1
-0.6577649728700188,-0.3666460079993605,-0.0095342197605189,-0.1245043616864329,0.7604892734032698,0.6130341802636761,1.5795823838721994,2.472210134831775,1
-0.3549908389971874,-0.3666460079993605,0.0789661457241644,-0.1245043616864329,-0.5855186866628852,0.6130341802636761,-0.390176040370316,-1.2022872167519612,1
0.2718047363886757,-0.3666460079993605,-0.4520360471839356,-0.5506356641183159,-0.2106810268976268,-0.3089921070089119,-0.390176040370316,-0.1524308305851793,0
-0.4222739798578163,-0.3666460079993605,-0.1865349507298856,-0.5506356641183159,-0.4151379322241313,-0.3089921070089119,0.2664101010438557,-0.6773590236685703,0
-0.6577649728700188,-0.3666460079993605,-0.0095342197605189,-0.5506356641183159,-0.4662521585557575,-0.3089921070089119,-0.390176040370316,-0.1524308305851793,1
-0.6577649728700188,-0.3666460079993605,0.3444672421782144,0.3016269407454499,0.0278520293166284,-0.3089921070089119,-0.390176040370316,-0.1524308305851793,0
1.1548959601844353,-0.3666460079993605,-0.6290367781533023,-0.5506356641183159,0.1130424065360053,0.6130341802636761,-0.390176040370316,-0.6773590236685703,1
-0.6577649728700188,1.2432161392246517,-0.1865349507298856,-0.1245043616864329,-0.5173663848873836,-0.3089921070089119,-1.046762181784488,-0.6773590236685703,1
-0.6577649728700188,-0.3666460079993605,-0.2750353162145689,-0.5506356641183159,-0.4151379322241313,-0.3089921070089119,-0.390176040370316,-0.1524308305851793,0
0.4817075739632199,1.2432161392246517,-0.6290367781533023,-0.5506356641183159,1.987230705362297,4.301139329354028,1.5795823838721994,-0.6773590236685703,1
-0.6577649728700188,-0.3666460079993605,-0.806037509122669,-0.5506356641183159,-0.8410898183210158,-0.3089921070089119,-1.046762181784488,-1.2022872167519612,1
-0.6577649728700188,-0.3666460079993605,-0.4520360471839356,-0.1245043616864329,-0.4492140831118821,-0.3089921070089119,-0.390176040370316,-0.1524308305851793,0
0.039412309074002,-0.3666460079993605,0.1674665112088477,0.7277582431773327,0.1130424065360053,-0.3089921070089119,0.2664101010438557,-0.6773590236685703,0
-0.2252304959088306,-0.3666460079993605,-0.540536412668619,0.7277582431773327,-0.3469856304486298,-0.3089921070089119,-0.390176040370316,0.3724973624982116,0
0.0109837208782261,-0.3666460079993605,-0.3635356816992523,-0.5506356641183159,2.3279922142398046,9.833297052989556,2.236168525286371,-0.6773590236685703,1
-0.6577649728700188,-0.3666460079993605,-0.8945378746073523,-0.5506356641183159,-0.4662521585557575,-0.3089921070089119,-0.390176040370316,0.3724973624982116,0
0.4982817200989753,-0.3666460079993605,-0.3635356816992523,-0.5506356641183159,-0.2447571777853776,-0.3089921070089119,0.2664101010438557,-0.1524308305851793,0
-0.6577649728700188,-0.3666460079993605,1.0524701660556812,-0.5506356641183159,-0.4832902339996329,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,1
-0.6577649728700188,-0.3666460079993605,-0.806037509122669,-0.5506356641183159,-0.0914144987904991,-0.3089921070089119,0.9229962424580276,0.8974255555816025,0
-0.3992992488322356,-0.3666460079993605,-0.540536412668619,0.7277582431773327,-0.4832902339996329,-0.3089921070089119,-0.390176040370316,-0.6773590236685703,0
-0.0089632574282365,1.2432161392246517,1.6719727244484646,0.3016269407454499,-0.3469856304486298,-0.3089921070089119,0.9229962424580276,-1.2022872167519612,1
0.2932563450638763,-0.3666460079993605,-0.806037509122669,-0.1245043616864329,0.1471185574237561,-0.3089921070089119,-0.390176040370316,1.4223537486649935,1
-0.4322948731774848,-0.3666460079993605,-0.806037509122669,-0.5506356641183159,-0.3810617813363806,-0.3089921070089119,0.2664101010438557,0.3724973624982116,1
-0.0744386599040123,1.2432161392246517,-1.2485393365460855,4.136808662632395,0.6752988961838928,-0.3089921070089119,-1.046762181784488,0.3724973624982116,0
-0.6577649728700188,-0.3666460079993605,-0.2750353162145689,-0.1245043616864329,-0.7218232902138881,-0.3089921070089119,-0.390176040370316,-1.2022872167519612,1
-0.6577649728700188,-0.3666460079993605,0.1674665112088477,0.7277582431773327,0.1130424065360053,-0.3089921070089119,-0.390176040370316,0.8974255555816025,0
-0.6577649728700188,-0.3666460079993605,-0.0095342197605189,1.1538895456092155,0.0278520293166284,-0.3089921070089119,-0.390176040370316,-0.1524308305851793,0
-0.0522167051243551,-0.3666460079993605,-0.4520360471839356,-0.1245043616864329,0.010813953872753,-0.3089921070089119,-0.390176040370316,0.8974255555816025,1
-0.015516810109466,-0.3666460079993605,-0.6290367781533023,-0.5506356641183159,-0.6195948375506359,-0.3089921070089119,-0.390176040370316,-0.6773590236685703,1
0.2812181005330673,-0.3666460079993605,-0.6290367781533023,3.710677360200513,0.1641566328676315,-0.3089921070089119,-1.046762181784488,-0.1524308305851793,0
3.2734153137046555,-0.3666460079993605,-0.9830382400920356,-0.5506356641183159,-0.1254906496782499,-0.3089921070089119,-1.046762181784488,0.3724973624982116,1
-0.6577649728700188,-0.3666460079993605,-0.3635356816992523,-0.5506356641183159,0.0789662556482546,-0.3089921070089119,0.2664101010438557,0.3724973624982116,0
-0.6577649728700188,-0.3666460079993605,-0.8945378746073523,-0.5506356641183159,-0.8070136674332651,-0.3089921070089119,-1.046762181784488,-0.6773590236685703,1
0.0647642102356022,-0.3666460079993605,0.3444672421782144,-0.5506356641183159,-0.4321760076680067,-0.3089921070089119,1.5795823838721994,-0.6773590236685703,1
0.2014589205528821,-0.3666460079993605,-0.1865349507298856,0.7277582431773327,0.0789662556482546,-0.3089921070089119,0.2664101010438557,0.3724973624982116,0
-0.1000231473148021,-0.3666460079993605,-0.4520360471839356,-0.1245043616864329,-0.534404460331259,-0.3089921070089119,-0.390176040370316,-0.1524308305851793,1
0.5196899921909947,-0.3666460079993605,-0.2750353162145689,-0.1245043616864329,-0.2617952532292529,-0.3089921070089119,0.2664101010438557,0.3724973624982116,0
0.4661693119609479,-0.3666460079993605,-0.3635356816992523,0.7277582431773327,-0.0573383479027484,-0.3089921070089119,0.2664101010438557,0.3724973624982116,0
-0.2394586037036062,-0.3666460079993605,-0.806037509122669,0.3016269407454499,0.1130424065360053,-0.3089921070089119,0.9229962424580276,0.8974255555816025,1
1.6603494895938515,-0.3666460079993605,1.229470897025048,-0.5506356641183159,-0.0914144987904991,-0.3089921070089119,1.5795823838721994,-0.6773590236685703,1
1.697144957252008,4.462940433672676,2.556976379295298,-0.1245043616864329,0.9649461787297744,2.457086754808852,0.9229962424580276,-0.1524308305851793,1
-0.6577649728700188,-0.3666460079993605,-0.1865349507298856,1.1538895456092155,0.010813953872753,-0.3089921070089119,0.2664101010438557,-0.1524308305851793,0
-0.2162193609721394,-0.3666460079993605,-0.8945378746073523,-0.5506356641183159,-0.3640237058925052,-0.3089921070089119,0.2664101010438557,0.3724973624982116,0
-0.6577649728700188,-0.3666460079993605,-0.806037509122669,-0.5506356641183159,-0.2958714041170037,-0.3089921070089119,0.2664101010438557,2.997138327915166,1
